Style,Standard
Append Mode,1
Fill Mode,1
Capacity,10000
Count,10000
Base Time Seconds,1579766407
Base Time Fractional,.429090460
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,0.1162476837635,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.426343800
2,0.11624597013,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.426811020
3,0.1162442192435,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.427263680
4,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.427716820
5,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.428164880
6,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.428616720
7,0.1162442192435,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.429079200
8,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.429529440
9,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.429982960
10,0.1162372902036,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.430432940
11,0.1162372902036,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.430884380
12,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.431331120
13,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.431777480
14,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.432230280
15,0.1162390038371,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.432681440
16,0.1162372902036,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.433129760
17,0.1162372902036,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.433584380
18,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.434043820
19,0.1162390038371,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.434496320
20,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.434950480
21,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.435405220
22,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.435856060
23,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.436317100
24,0.1162442192435,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.436783600
25,0.1162390038371,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.437236280
26,0.1162390038371,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.437690260
27,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.438137940
28,0.1162442192435,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.438589400
29,0.11624597013,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.439044960
30,0.1162442192435,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.439498480
31,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.439949340
32,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.440398840
33,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.440852000
34,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.441299440
35,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.441747000
36,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.442195720
37,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.442647280
38,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.443102580
39,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.443560220
40,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.444014960
41,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.444462020
42,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.444909580
43,0.1162390038371,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.445359000
44,0.1162442192435,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.445811160
45,0.1162442192435,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.446273060
46,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.446733860
47,0.1162372902036,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.447181720
48,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.447635680
49,0.1162407547235,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.448094860
50,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.448557040
51,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.449014720
52,0.1162442192435,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.449465360
53,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.449917300
54,0.11624597013,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.450368020
55,0.1162442192435,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.450819780
56,0.1162442192435,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.451267640
57,0.1162442192435,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.451716300
58,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.452163640
59,0.11624597013,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.452609620
60,0.11624597013,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.453065440
61,0.11624597013,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.453517380
62,0.1162424683571,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.453963860
63,0.1162442192435,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.454413620
64,0.11624597013,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.454866280
65,0.1162476837635,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.455314420
66,0.1162494346499,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.455761900
67,0.11624597013,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.456223180
68,0.1162476837635,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.456681980
69,0.11624597013,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.457130500
70,0.1162476837635,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.457578140
71,0.1162494346499,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.458038820
72,0.1162476837635,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.458490520
73,0.1162494346499,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.458945240
74,0.1162476837635,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.459391820
75,0.1162511855364,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.459846600
76,0.1162476837635,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.460298860
77,0.1162494346499,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.460745940
78,0.1162511855364,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.461194620
79,0.1162494346499,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.461642180
80,0.1162494346499,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.462096780
81,0.1162528991699,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.462543340
82,0.1162511855364,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.462990480
83,0.1162511855364,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.463439740
84,0.11624597013,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.463886100
85,0.1162494346499,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.464337380
86,0.1162511855364,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,2.5000000000000,Volt DC,10,T,2W,F,F,01/23/2020,08:06:43,.464789380
