Style,Standard
Append Mode,1
Fill Mode,1
Capacity,10000
Count,10000
Base Time Seconds,1579766407
Base Time Fractional,.429090460
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,0.0007546603679657,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.724468960
2,0.0007525742053986,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.724922700
3,0.0007503509521484,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.725379080
4,0.0007471531629562,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.725838540
5,0.000743955373764,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.726302040
6,0.0007407575845718,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.726767580
7,0.0007385343313217,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.727229760
8,0.0007363110780716,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.727694380
9,0.0007345020771027,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.728161900
10,0.0007331132888794,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.728632580
11,0.0007308900356293,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.729098880
12,0.0007364481687546,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.729564160
13,0.0007407575845718,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.730033320
14,0.000742980837822,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.730496180
15,0.0007432609796524,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.730967520
16,0.0007403403520584,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.731443480
17,0.0007281094789505,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.731926580
18,0.0007374227046967,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.732394420
19,0.0007452070713043,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.732856540
20,0.0007489591836929,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.733315280
21,0.0007507681846619,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.733773140
22,0.0007515996694565,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.734226560
23,0.0007518798112869,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.734684900
24,0.0007522970438004,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.735138780
25,0.0007524341344833,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.735605180
26,0.0007524341344833,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.736063020
27,0.0007525742053986,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.736522120
28,0.0007522970438004,Watt DC,1,3.5,F,F,F,F,F,F,Front,F,Main,0.2000000029802,Volt DC,10,T,2W,F,F,01/23/2020,08:02:35,.736988120
